"gender","Grade","LxclScor","FlldScor","cnfgrtnLR","cnfgrtnUD","RdcNoMuti","RdcNodub","trspT","trspV","SRngA","SRngH","PType_Onset","PType_Rime","PType_Tone","PType_None","PType_Mark","PType_1of3","PType_2of3","PType_3of3","MMCScor","MMPScor","MMFScor","COnstScor","CRimScor","CTnScor","POnstScor","PRimScor","PTnScor","DD","stud_ids"
"1","5",44,48,6,5,4,7,5,6,3,8,7,6,6,2,1,2,1,5,11,0,4,16,12,14,11,4,14,"Normal",11190444
"1","5",38,42,3,5,3,5,5,3,2,6,2,2,7,0,1,4,2,1,8,1,3,16,9,17,12,5,9,"Normal",11190445
"1","5",22,28,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,2,17,12,5,12,5,5,"Normal",11190446
"0","5",41,48,10,8,8,10,7,11,2,16,10,9,9,1,2,7,3,5,18,2,1,11,11,16,9,7,10,"Normal",11190447
"0","5",38,45,4,3,4,3,2,5,1,6,4,5,4,0,2,1,0,4,7,1,5,15,18,6,12,10,6,"Normal",11190448
"1","5",6,10,1,1,0,2,1,1,0,2,0,1,1,0,0,2,0,0,2,0,0,0,0,2,0,0,1,"Dyslexia",11190449
"1","5",45,47,4,20,10,14,17,7,5,19,13,11,12,3,2,6,9,4,24,0,3,12,13,11,8,9,6,"Normal",11190451
"0","5",7,7,1,1,2,0,0,2,1,1,1,1,1,0,1,0,0,1,2,1,0,1,2,0,0,0,0,"Normal",11190452
"0","5",47,50,14,21,18,17,17,18,11,24,20,15,18,4,5,9,7,10,35,0,3,8,7,7,5,5,3,"Normal",11190453
"1","5",46,48,19,26,19,26,24,21,11,34,25,19,21,5,5,14,12,9,45,0,0,0,0,0,0,0,0,"Normal",11190455
"1","5",28,29,4,14,10,8,11,7,1,17,10,4,8,2,3,6,5,2,18,1,1,8,6,6,7,2,4,"Normal",11190701
"1","5",46,47,15,22,17,20,19,18,11,26,20,17,19,4,4,12,7,10,37,1,2,4,4,5,4,2,3,"Normal",11190702
"1","5",46,50,15,24,19,20,20,19,9,30,25,20,21,2,5,10,10,12,39,1,2,4,3,4,1,1,3,"Normal",11190703
"1","5",30,34,9,13,10,12,12,10,7,15,10,8,13,3,3,5,7,4,22,0,2,3,5,4,3,3,1,"Normal",11190704
"1","5",41,42,5,19,11,13,14,10,8,16,16,13,15,3,1,4,8,8,24,1,3,6,11,11,3,6,6,"Normal",11190705
"1","5",50,50,14,24,17,21,21,17,10,28,24,16,21,4,4,9,11,10,38,0,6,9,6,6,5,3,8,"Normal",11190706
"1","5",48,50,16,27,22,21,20,23,12,31,25,19,22,5,5,11,11,11,43,0,1,4,2,2,3,2,0,"Normal",11190707
"1","5",26,32,2,3,4,1,2,3,1,4,2,1,2,0,3,0,1,1,5,0,2,10,4,14,9,3,12,"Dyslexia",11190708
"1","5",34,39,5,14,8,11,12,7,5,14,10,9,9,3,1,4,9,2,19,0,4,9,9,7,6,5,3,"Normal",11190709
"1","5",48,48,16,26,20,22,22,20,11,31,24,19,23,4,4,12,12,10,42,0,3,4,3,5,3,0,3,"Normal",11190710
"1","5",48,48,15,26,18,23,22,19,11,30,23,18,20,4,4,13,12,8,41,0,3,4,5,2,2,3,3,"Normal",11190711
"1","5",36,45,4,1,2,3,3,2,1,4,2,2,3,1,1,1,0,2,5,3,2,15,11,15,9,4,10,"Normal",11190712
"1","5",24,24,9,6,10,5,6,9,6,9,11,9,7,0,4,1,4,6,15,0,2,3,2,4,4,2,4,"Dyslexia",11190713
"1","5",48,49,13,21,16,18,17,17,8,26,19,14,17,4,5,8,9,8,34,1,4,6,4,7,3,4,6,"Normal",11190714
"1","5",38,42,4,8,4,8,5,7,3,9,8,5,7,1,1,3,4,3,12,0,6,20,11,8,14,7,7,"Normal",11190715
"1","5",49,49,13,23,16,20,18,18,8,28,23,16,18,5,2,9,12,8,36,1,1,6,7,11,5,5,6,"Normal",11190716
"1","5",50,50,18,28,21,25,23,23,11,35,27,22,24,5,4,13,12,12,46,1,1,2,0,3,1,1,1,"Normal",11190717
"1","5",45,46,16,22,17,21,18,20,11,27,24,16,19,4,4,10,11,9,38,1,0,6,3,1,3,2,1,"Normal",11190718
"1","5",49,50,14,20,18,16,15,19,9,25,22,19,18,2,4,8,9,11,34,1,3,6,6,11,4,4,6,"Normal",11190719
"1","5",49,50,21,28,23,26,24,25,13,36,29,22,25,5,5,14,13,12,49,0,0,0,0,0,0,0,0,"Normal",11190720
"1","5",48,49,12,21,19,14,19,14,8,25,23,16,17,3,3,7,11,9,33,1,2,11,4,8,3,3,5,"Normal",11190721
"1","5",49,49,14,26,20,20,21,19,10,30,25,19,19,4,4,11,11,10,40,0,5,7,4,4,4,2,4,"Normal",11190722
"0","5",50,50,17,27,20,24,21,23,11,33,28,21,24,5,3,12,11,13,44,0,1,2,3,4,2,4,4,"Normal",11190724
"0","5",50,50,15,26,19,22,21,20,11,30,23,17,22,4,5,12,10,10,41,1,1,6,2,5,5,2,3,"Normal",11190725
"0","5",48,50,17,24,21,20,20,21,13,28,24,18,20,4,5,11,12,9,41,1,1,5,2,4,2,2,3,"Normal",11190726
"0","5",50,50,14,29,19,24,21,22,12,31,25,20,22,4,5,11,13,10,43,0,3,5,5,3,4,3,2,"Normal",11190727
"0","5",50,50,20,23,20,23,19,24,12,31,26,18,25,5,4,12,9,13,43,1,2,5,3,3,3,3,2,"Normal",11190728
"0","5",45,46,6,5,4,7,6,5,5,6,5,5,5,2,1,4,1,3,11,2,11,32,27,0,22,16,2,"Normal",11190729
"0","5",47,49,11,21,17,15,17,15,6,26,20,14,17,4,2,9,9,8,32,1,5,11,5,10,6,3,8,"Normal",11190730
"0","5",46,46,15,25,18,22,21,19,10,30,23,19,22,5,2,12,11,10,40,2,1,3,3,4,1,0,2,"Normal",11190731
"0","5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",11190732
"0","5",49,50,6,20,11,15,11,15,4,22,16,11,16,1,3,8,7,7,26,2,2,13,8,14,8,5,3,"Normal",11190733
"0","5",49,49,17,21,15,23,16,22,11,27,21,16,23,4,5,10,7,12,38,1,4,9,7,3,6,4,2,"Normal",11190734
"0","5",50,50,7,19,14,12,13,13,5,21,16,13,14,4,2,5,7,8,26,1,8,18,18,2,14,10,6,"Normal",11190735
"0","5",42,50,6,12,10,8,10,8,4,14,12,8,9,2,2,3,7,4,18,2,0,9,9,17,4,6,10,"Normal",11190736
"0","5",47,47,13,24,16,21,20,17,9,28,21,18,21,4,2,11,11,9,37,1,3,6,4,7,4,1,6,"Normal",11190737
"0","5",14,21,1,3,2,2,2,2,1,3,2,3,3,0,0,0,4,0,4,0,2,4,4,0,3,3,1,"Normal",11190738
"0","5",48,49,6,21,12,15,12,15,4,23,17,12,16,1,3,8,8,7,27,1,2,12,6,12,8,5,4,"Normal",11190739
"0","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",11190740
"0","5",48,49,10,16,12,14,13,13,7,19,12,11,11,3,5,8,4,6,26,2,6,17,17,4,14,10,2,"Normal",11190741
"1","5",12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,3,1,3,"Normal",11190742
"0","5",45,49,11,17,16,12,14,14,7,21,20,14,17,3,1,7,7,10,28,1,3,7,9,9,4,5,7,"Normal",11190743
"1","5",45,50,11,15,11,15,13,13,7,19,15,10,11,2,4,7,10,3,26,0,5,6,13,12,5,9,9,"Normal",11190744
"1","5",42,50,4,8,4,8,6,6,2,10,4,6,6,3,0,4,3,2,12,0,7,21,11,7,20,8,5,"Normal",11190745
"0","5",43,44,6,15,10,11,11,10,5,16,15,9,12,2,3,4,4,8,21,0,3,13,11,15,8,8,9,"Normal",11190746
"1","5",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,"Dyslexia",11190747
"1","5",45,50,11,19,16,14,17,13,6,24,20,13,15,4,2,8,8,8,30,1,2,10,4,10,6,4,8,"Normal",11190748
"1","5",42,44,4,9,6,7,5,8,2,11,7,4,5,3,0,6,2,2,13,1,6,20,20,9,17,13,8,"Normal",11190749
"1","5",49,50,18,25,21,22,21,22,13,30,25,19,21,4,5,13,11,10,43,1,1,4,3,3,2,2,1,"Normal",11190750
"0","5",44,47,9,22,13,18,16,15,9,22,18,14,16,3,4,8,8,8,31,0,2,9,4,10,6,3,6,"Normal",11190751
"0","5",18,18,2,1,1,2,1,2,1,2,1,1,1,1,0,1,1,0,3,1,1,14,12,2,11,5,2,"Normal",11190752
"0","5",5,5,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,4,3,0,3,1,1,"Dyslexia",11190753
"1","5",43,47,9,19,15,13,15,13,6,22,16,9,15,3,3,8,10,4,28,1,2,9,7,11,5,4,8,"Normal",11190754
"1","5",46,48,14,21,19,16,19,16,8,27,23,15,18,4,3,9,10,9,35,0,1,4,5,10,4,4,6,"Normal",11191102
"0","5",47,50,12,23,17,18,18,17,9,26,21,17,19,5,2,9,9,10,35,0,0,4,6,10,3,5,5,"Normal",11191103
"1","5",49,49,1,9,5,5,5,5,3,7,6,5,7,0,1,2,5,2,10,2,7,23,22,4,16,13,7,"Normal",11191104
"0","5",49,50,20,27,22,25,23,24,13,34,27,21,24,5,5,14,11,12,47,0,0,1,2,0,1,1,0,"Normal",11191105
"1","5",41,48,5,12,9,8,7,10,3,14,11,9,9,1,1,5,6,4,17,0,1,17,8,17,11,4,10,"Normal",11191109
"0","5",50,50,13,24,20,17,20,17,8,29,22,17,19,4,3,11,10,9,37,1,3,5,8,7,3,4,4,"Normal",11191112
"0","5",48,48,11,21,15,17,15,17,9,23,19,13,17,3,2,11,10,6,32,0,7,13,12,3,10,8,4,"Normal",11191113
"1","5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Normal",11191114
"1","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",11191116
"1","5",46,50,13,20,17,16,16,17,8,25,20,15,18,3,3,9,10,8,33,0,1,8,5,8,5,4,7,"Normal",11191117
"0","5",8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,0,1,2,"Dyslexia",11191118
"1","5",11,12,1,1,2,0,1,1,1,1,1,1,2,0,0,0,2,0,2,0,0,1,1,4,0,1,5,"Normal",11191121
"1","5",49,50,16,20,18,18,21,15,10,26,21,16,21,4,4,8,10,10,36,1,0,6,6,9,4,3,5,"Normal",11191122
"0","5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Normal",11191124
"1","5",44,45,7,8,8,7,7,8,5,10,9,4,10,2,2,2,6,3,15,1,1,15,19,11,10,10,11,"Normal",11191125
"0","5",45,48,4,5,3,6,2,7,4,5,4,4,3,1,1,3,4,0,9,0,4,25,23,3,19,12,4,"Normal",11191127
"0","5",45,48,3,6,4,5,5,4,0,9,5,7,5,0,0,4,2,3,9,1,5,20,12,14,18,4,7,"Normal",11191131
"1","5",43,50,7,18,11,14,12,13,4,21,14,6,13,3,3,8,8,3,25,0,3,12,4,12,9,5,6,"Normal",11191132
"1","5",49,50,18,26,21,23,21,23,12,32,27,20,23,5,3,13,12,11,44,0,2,3,3,2,2,4,2,"Normal",11191134
"1","5",42,46,2,3,2,3,2,3,0,5,3,3,4,0,0,1,3,1,5,1,0,25,4,11,16,4,9,"Normal",11191136
"0","5",36,38,9,9,12,6,9,9,4,14,11,7,9,2,2,4,7,3,18,0,0,7,8,10,3,4,7,"Normal",11191137
"1","5",47,48,17,23,18,22,21,19,11,29,26,18,21,3,3,12,13,9,40,0,2,6,4,2,4,3,1,"Normal",11191138
"0","5",49,50,15,25,19,21,22,18,10,30,24,16,21,5,4,11,10,10,40,1,1,3,7,7,1,6,2,"Normal",11191139
"1","5",39,42,1,2,2,1,1,2,0,3,1,2,1,0,1,1,0,1,3,0,5,18,13,15,13,8,9,"Normal",11191141
"0","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",11191142
"0","5",41,49,10,6,9,7,6,10,4,12,8,3,5,2,4,6,2,2,16,1,1,16,11,15,11,9,7,"Normal",11191143
"1","5",20,24,2,1,1,2,1,2,0,3,2,1,1,0,1,1,0,1,3,0,1,6,5,6,4,3,4,"Normal",11191144
"1","5",45,50,14,19,16,17,16,17,8,25,18,15,16,5,5,6,8,9,33,1,2,5,10,6,3,7,3,"Normal",11191147
"0","5",46,47,13,21,17,17,20,14,8,26,19,14,18,4,3,10,10,7,34,1,3,6,4,7,4,3,6,"Normal",11191148
"1","5",17,25,0,2,1,1,2,0,0,2,2,0,1,0,0,1,1,0,2,0,0,8,2,4,5,1,4,"Normal",11191149
"0","5",49,50,19,26,22,23,23,22,12,33,28,21,22,5,4,13,11,12,45,1,0,3,1,3,1,1,2,"Normal",11191150
"1","5",50,50,16,26,19,23,20,22,11,31,24,17,22,5,5,11,11,10,42,1,2,4,3,4,3,2,2,"Normal",11191151
"0","5",50,50,5,13,11,7,10,8,3,15,12,6,9,1,3,4,7,3,18,1,7,29,22,5,20,18,3,"Normal",11191152
"1","4",39,45,4,6,5,5,3,7,2,8,6,3,4,2,1,2,4,1,10,1,4,15,20,8,12,11,8,"Normal",11200302
"1","4",19,25,2,8,4,6,6,4,1,9,6,4,5,2,0,3,3,2,10,1,1,3,7,7,1,5,5,"Normal",11200303
"0","4",50,50,15,25,15,25,19,21,12,28,23,16,21,5,4,11,11,9,40,0,3,5,4,2,6,6,1,"Normal",11200304
"1","4",50,50,16,25,17,24,22,19,11,30,23,16,20,5,4,13,11,8,41,0,2,3,2,2,3,3,1,"Normal",11200305
"0","4",47,48,10,16,14,12,14,12,6,20,16,11,14,1,3,9,7,6,26,4,5,13,9,10,5,4,3,"Normal",11200306
"1","4",12,19,1,1,0,2,1,1,1,1,2,2,2,0,0,0,0,2,2,0,0,3,1,1,3,2,1,"Normal",11200307
"0","4",49,50,15,20,19,16,16,19,11,24,22,16,18,4,3,9,10,9,35,1,1,8,6,10,4,2,5,"Normal",11200308
"1","4",1,3,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Normal",11200309
"0","4",6,10,0,2,2,0,2,0,1,1,1,1,1,1,0,0,0,1,2,0,0,3,1,2,3,1,1,"Dyslexia",11200310
"0","4",38,41,8,12,11,9,13,7,6,14,12,8,12,2,3,4,5,6,20,0,4,6,11,12,3,8,4,"Normal",11200311
"1","4",50,50,18,28,21,25,23,23,12,34,28,22,25,5,4,12,12,13,46,0,0,2,2,3,3,1,1,"Normal",11200312
"1","4",19,21,6,7,5,8,6,7,4,9,7,4,7,1,2,5,2,3,13,1,1,4,4,4,1,2,1,"Dyslexia",11200313
"0","4",50,50,19,25,22,22,22,22,14,30,26,20,23,5,4,12,12,11,44,1,1,5,4,2,3,2,2,"Normal",11200314
"1","4",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"Dyslexia",11200315
"0","4",48,50,8,11,10,9,9,10,5,14,14,7,11,3,0,5,6,5,19,1,6,7,12,12,8,8,11,"Normal",11200316
"1","4",10,15,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,3,2,1,2,0,4,"Normal",11200317
"1","4",26,26,1,1,1,1,1,1,0,2,0,0,1,0,1,1,0,0,2,1,2,4,8,14,2,3,9,"Dyslexia",11200319
"1","4",9,16,2,3,3,2,2,3,2,3,4,1,4,0,1,0,3,1,5,0,0,1,1,0,1,1,0,"Normal",11200320
"0","4",48,50,17,25,20,22,22,20,12,30,26,18,22,4,5,10,13,10,42,0,2,4,4,4,3,2,2,"Normal",11200321
"1","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",11200322
"1","4",15,20,3,7,2,8,7,3,1,9,5,3,7,1,0,5,2,2,10,0,0,4,1,3,2,1,2,"Normal",11200323
"0","4",50,50,12,25,15,22,17,20,11,26,23,19,21,3,2,12,9,11,37,1,5,7,7,4,4,4,3,"Normal",11200324
"1","4",18,23,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,2,13,13,1,11,8,1,"Normal",11200325
"0","4",36,42,9,8,7,10,11,6,2,15,9,7,9,1,2,7,3,4,17,0,1,10,6,3,7,2,2,"Normal",11200326
"1","4",45,49,10,20,14,16,15,15,8,22,15,11,13,4,4,8,11,3,30,2,0,6,6,9,2,3,5,"Normal",11200327
"1","4",40,43,5,8,9,4,6,7,3,10,8,4,6,1,2,4,4,2,13,2,3,12,9,9,9,3,6,"Normal",11200328
"0","4",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0,"Dyslexia",11200329
"1","4",2,3,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,"Dyslexia",11200330
"0","4",45,50,11,8,9,10,8,11,4,15,11,10,10,2,2,6,2,7,19,0,8,15,23,8,13,10,7,"Normal",11200331
"1","4",43,49,9,10,11,8,11,8,5,14,14,11,9,1,2,4,6,6,19,1,5,8,7,15,6,3,12,"Normal",11200333
"0","4",3,3,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,"Normal",11200334
"1","4",34,38,8,13,7,14,12,9,6,15,13,9,10,2,2,6,7,4,21,2,2,6,7,4,2,5,4,"Normal",11200335
"0","4",34,38,0,5,4,1,5,0,1,4,4,1,3,1,0,0,4,0,5,0,6,19,15,5,14,10,3,"Normal",11200336
"1","4",24,24,4,15,7,12,11,8,6,13,12,9,12,1,0,7,7,4,19,0,1,5,1,4,1,0,2,"Normal",11200337
"1","4",25,27,4,9,6,7,8,5,2,11,8,2,9,2,1,3,5,2,13,1,2,8,6,3,4,3,3,"Normal",11200338
"0","4",34,37,2,5,3,4,3,4,2,5,2,3,7,0,0,3,3,1,7,0,0,18,19,3,13,10,2,"Normal",11200339
"1","4",35,41,7,17,11,13,10,14,8,16,13,10,11,2,2,10,6,4,24,1,2,9,7,3,6,2,2,"Normal",11200341
"1","4",27,30,4,5,4,5,5,4,1,8,5,4,3,0,2,3,3,1,9,0,2,4,8,7,1,6,5,"Normal",11200342
"1","4",6,13,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,2,0,3,2,0,2,"Normal",11200343
"1","4",33,35,4,2,3,3,3,3,2,4,4,4,2,0,1,2,1,2,6,0,2,11,13,5,10,9,5,"Dyslexia",11200344
"1","4",48,50,5,19,11,13,15,9,5,19,15,9,12,3,3,5,8,5,24,1,4,8,14,17,8,8,6,"Normal",11200345
"0","4",48,50,11,21,16,16,16,16,6,26,22,14,18,2,3,8,11,8,32,1,3,8,7,8,3,7,2,"Normal",11200346
"0","4",48,50,10,14,10,14,12,12,6,18,17,13,13,3,2,3,8,8,24,2,2,8,11,14,6,6,8,"Normal",11200347
"1","4",31,34,4,8,5,7,7,5,4,8,6,5,6,3,0,3,4,2,12,2,1,6,7,8,5,4,6,"Normal",11200348
"0","4",48,50,12,17,14,15,14,15,8,21,20,14,17,1,3,8,8,9,29,2,4,5,7,7,2,5,4,"Normal",11200349
"0","4",49,50,14,21,15,20,18,17,9,26,22,17,17,4,3,8,12,8,35,1,1,7,3,10,6,3,6,"Normal",11200351
"1","4",11,13,2,3,4,1,3,2,1,4,4,2,4,0,1,0,2,2,5,1,1,2,4,2,2,0,1,"Dyslexia",11200353
"0","4",47,48,14,21,17,18,21,14,7,28,21,15,17,4,3,10,11,7,35,2,2,7,5,5,3,4,4,"Normal",11200401
"1","4",47,47,15,20,17,18,17,18,8,27,21,15,18,4,4,9,9,9,35,2,3,6,5,4,2,3,2,"Normal",11200402
"0","4",48,50,11,17,12,16,15,13,8,20,17,11,13,4,4,6,7,7,28,2,2,10,8,11,6,6,8,"Normal",11200403
"1","4",48,48,18,25,19,24,22,21,13,30,25,18,21,5,4,13,12,9,43,1,1,3,3,2,1,2,2,"Normal",11200404
"1","4",43,44,14,17,14,17,15,16,10,21,17,12,18,2,4,9,10,6,31,1,4,5,6,5,4,3,1,"Normal",11200405
"1","4",40,44,12,13,12,13,11,14,6,19,17,8,13,0,4,8,9,4,25,0,2,7,7,7,7,5,6,"Normal",11200406
"1","4",37,39,5,9,6,8,8,6,1,13,10,5,6,2,0,5,5,2,14,0,6,12,9,10,11,4,8,"Normal",11200407
"0","4",50,50,17,28,22,23,23,22,12,33,27,21,22,5,4,13,12,11,45,1,1,3,1,4,2,1,3,"Normal",11200409
"1","4",30,34,9,9,8,10,7,11,6,12,12,10,11,0,2,5,5,6,18,1,3,9,6,3,8,5,1,"Normal",11200410
"1","4",1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Normal",11200411
"1","4",23,24,6,12,7,11,11,7,6,12,10,8,12,2,0,5,8,3,18,0,1,3,2,5,2,0,2,"Normal",11200413
"0","4",39,40,13,16,12,17,16,13,9,20,19,12,19,1,4,6,10,8,29,2,5,6,6,5,3,4,1,"Normal",11200414
"1","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",11200415
"0","4",46,49,8,15,17,6,14,9,6,17,13,12,14,2,4,3,6,8,23,3,4,15,9,10,9,3,7,"Normal",11200416
"0","4",46,49,14,20,16,18,17,17,7,27,19,13,17,5,4,9,8,8,34,1,6,5,5,3,5,3,2,"Normal",11200417
"0","4",13,14,2,2,1,3,2,2,0,4,0,1,2,0,1,3,0,0,4,0,4,7,6,0,3,5,1,"Normal",11200418
"0","4",46,50,1,9,7,3,7,3,0,10,7,5,8,0,1,1,5,3,10,2,5,28,16,9,18,9,8,"Normal",11200419
"1","4",8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,3,4,2,"Normal",11200422
"0","4",23,27,5,9,4,10,7,7,4,10,9,9,7,2,0,4,3,5,14,1,0,3,4,5,4,3,3,"Normal",11200423
"1","4",47,48,17,25,19,23,21,21,12,30,23,19,21,5,5,11,11,10,42,0,1,4,2,4,4,1,2,"Normal",11200424
"0","4",48,50,13,21,17,17,18,16,8,26,18,15,14,4,5,9,10,6,34,1,4,5,6,8,5,6,5,"Normal",11200426
"0","4",38,44,6,10,8,8,7,9,3,13,8,6,9,0,2,7,5,2,16,1,2,10,10,14,7,6,8,"Normal",11200427
"0","4",35,39,9,15,11,13,12,12,6,18,16,12,14,3,1,5,8,7,24,1,1,5,6,7,4,4,3,"Normal",11200428
"1","4",3,4,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,2,0,0,2,0,"Normal",11200429
"1","4",7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,3,4,1,"Normal",11200430
"1","4",49,50,17,20,16,21,18,19,11,26,21,15,19,4,4,10,12,7,37,0,2,4,7,3,2,6,1,"Normal",11200431
"0","4",34,38,3,5,4,4,3,5,3,5,7,5,4,0,0,1,6,1,8,0,3,16,17,6,11,12,7,"Normal",11200432
"0","4",46,49,14,16,16,14,17,13,7,23,19,13,16,2,4,8,8,8,30,1,6,9,5,8,4,2,7,"Normal",11200433
"1","4",9,9,2,3,3,2,3,2,2,3,5,5,5,0,0,0,0,5,5,3,0,2,1,3,0,0,0,"Normal",11200434
"1","4",32,33,5,12,10,7,12,5,3,14,8,4,8,3,4,3,4,3,17,1,1,13,10,3,4,7,2,"Normal",11200435
"1","4",3,3,0,2,0,2,2,0,0,2,1,1,2,0,0,1,0,1,2,0,0,1,1,0,1,0,0,"Normal",11200436
"0","4",7,9,1,1,1,1,0,2,1,1,1,1,1,0,0,1,1,0,2,0,0,1,3,5,0,0,2,"Normal",11200437
"1","4",11,11,3,7,5,5,7,3,3,7,9,7,7,0,0,0,7,3,10,0,0,1,1,0,1,1,0,"Normal",11200438
"1","4",44,45,11,24,15,20,19,16,7,28,20,16,18,3,4,9,12,7,35,1,4,5,6,2,4,4,3,"Normal",11200439
"0","4",23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,6,6,8,10,"Normal",11200440
"1","4",49,49,19,25,20,24,23,21,13,31,27,20,21,5,4,13,11,11,44,0,1,3,2,5,2,1,5,"Normal",11200441
"0","4",48,50,12,21,16,17,18,15,9,24,18,13,17,3,5,10,7,8,33,3,2,8,6,8,4,3,2,"Normal",11200442
"1","4",33,38,1,1,2,0,1,1,1,1,1,0,1,0,1,0,1,0,2,1,6,13,16,2,10,7,3,"Dyslexia",11200443
"1","4",14,14,2,6,4,4,5,3,3,5,8,4,5,0,0,2,3,3,8,1,0,4,2,4,1,1,2,"Normal",11200444
"1","4",48,48,15,21,19,17,19,17,11,25,24,18,17,2,4,10,11,9,36,1,3,11,3,8,4,1,6,"Normal",11200445
"0","4",45,47,11,21,14,18,20,12,7,25,18,13,15,4,3,10,9,6,32,1,5,7,3,4,4,3,2,"Normal",11200446
"0","4",48,50,17,22,20,19,18,21,11,28,24,19,21,2,5,10,12,10,39,2,4,6,7,4,3,5,3,"Normal",11200447
"1","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",11200448
"0","4",50,50,16,25,21,20,19,22,12,29,24,20,25,3,4,11,11,12,41,1,2,6,4,7,3,1,3,"Normal",11200451
"1","4",49,50,14,25,20,19,21,18,8,31,24,17,20,3,5,11,10,10,39,3,2,7,5,5,3,2,2,"Normal",11200452
"1","4",2,2,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,"Normal",11200454
"1","4",41,44,9,18,13,14,17,10,3,24,15,9,11,4,3,8,9,3,27,2,2,6,7,12,3,6,9,"Normal",11200455
"1","4",44,50,8,15,10,13,14,9,8,15,14,10,14,1,2,7,8,5,23,0,3,12,6,9,8,5,4,"Normal",11200801
"1","4",3,5,0,2,1,1,1,1,0,2,2,1,1,0,0,0,2,0,2,0,0,1,0,1,1,0,1,"Normal",11200802
"1","4",48,49,12,25,15,22,19,18,9,28,22,18,21,4,2,11,10,10,37,1,3,6,5,6,3,2,5,"Normal",11200803
"1","4",20,22,6,12,6,12,9,9,5,13,11,9,11,0,0,7,9,2,18,0,0,0,2,1,0,0,2,"Normal",11200804
"0","4",47,50,14,21,17,18,17,18,10,25,20,15,16,3,4,11,11,6,35,1,3,9,4,7,7,3,6,"Normal",11200805
"0","4",50,50,20,26,23,23,24,22,11,35,28,20,23,5,5,13,11,12,46,0,1,1,2,1,0,1,1,"Normal",11200806
"1","4",49,50,12,21,16,17,17,16,7,26,21,15,18,4,2,9,9,9,33,0,4,10,8,8,8,3,7,"Normal",11200807
"0","4",50,50,11,23,17,17,20,14,7,27,21,14,18,4,3,9,10,8,34,1,2,12,4,10,7,2,7,"Normal",11200808
"1","4",45,50,9,16,12,13,14,11,3,22,12,6,10,4,3,10,6,2,25,1,3,10,8,10,8,5,8,"Normal",11200809
"0","4",50,50,13,25,19,19,21,17,9,29,24,18,20,3,4,10,11,10,38,1,3,8,3,5,5,2,4,"Normal",11200810
"0","4",50,50,11,20,14,17,16,15,9,22,19,15,16,4,2,8,9,8,31,4,7,12,7,7,7,4,6,"Normal",11200811
"1","4",45,48,5,6,7,4,5,6,2,9,6,5,7,1,2,2,2,4,11,1,7,22,22,8,14,10,8,"Normal",11200812
